curp,id_viaje,origen,destino
PLCM000210MGJHNM19,v-000255,,
MAGM010523FMXNKM55,v-000255,,
REBV770706MSYVAU64,v-000255,,
VIDC020308FTHVTZ99,v-000256,,
VEGF991121MMSZYX70,v-000256,,
PAHS010812FTZWLB88,v-000257,,
SAVM030724FDECDW51,v-000257,,
GAMS010814MQQAHX36,v-000257,,
VAGS780916MBQKDJ06,v-000257,,
MUVM030509MCTMXS42,v-000258,,
DEMS020326FTBFBA13,v-000258,,
GOLC020526FSBMTA27,v-000258,,
DIMS050625FSKHBU12,v-000259,,
BAOM990129FCZRWW70,v-000259,,
VIAJ020811MSFRBF29,v-000259,,
BEME000105FVYFOF54,v-000260,,
SAMH020601MJOBGI94,v-000260,,
ALVR050207MOFRRX75,v-000261,,
HIFE010507FDKLFO53,v-000261,,
CANR060121MNCIRX07,v-000262,,
MOEM010206FTOPVI75,v-000262,,
FRVN030513FNJSPX72,v-000263,,
PIZL040504MCSYED06,v-000264,,
TRCH770522MPZBDS07,v-000265,,
CAHA850711FAFSKL06,v-000265,,
BADM010513FBFUDQ05,v-000266,,
GUBM041113FNJATN48,v-000266,,
SACM670908FNRRHH85,v-000267,,
GAAS040327FBFJXB12,v-000268,,
ESGY791023FDCLDU19,v-000268,,
GAPK580313FMPQIV31,v-000268,,
CRCJ000622MVNZHD71,v-000268,,
MUSL840805FVRQGM66,v-000269,,
ALGY050617FBBXGR26,v-000269,,
ARAC020315FCKEKS05,v-000269,,
RIFH020409MCYZNW50,v-000270,,
TRPD860630FCCKPY84,v-000270,,
COZG010301FHYLGF37,v-000271,,
TODR840309MHFSSN86,v-000271,,
RESN841003MHBRYH29,v-000271,,
COVB980519FPEMUC16,v-000272,,
VEHV031111MZJRPJ84,v-000272,,
MACM780813FQWDKE00,v-000273,,
MOAG020916FHVEKI69,v-000273,,
CEBJ040614MDVXBP26,v-000274,,
HEGZ040727MCPGTU36,v-000274,,
GUGP710803FCJXVH47,v-000274,,
ROTF800801FODMGV64,v-000274,,
JAAM010519FGXKKX44,v-000275,,
ESVM790520MPCCON73,v-000275,,
OLLD031019FMFXCH98,v-000275,,
ABOV030925FSRICS11,v-000276,,
BEAO990702FOAEMV44,v-000276,,
VAML040415FCARDR40,v-000276,,
URUA030617MZSTDL49,v-000277,,
MASC040401FYLJQI70,v-000277,,
CADC560827MTYLEX23,v-000277,,
HEGO051030FCIVBF41,v-000278,,
MIAB020507FABGPY15,v-000278,,
SALM020207FJJRSD72,v-000278,,
PEVF580108MCBPMB08,v-000278,,
MEHR990622MQHWKU91,v-000279,,
VAOJ680115MGSQRV90,v-000279,,
GALS780116MPMWCI37,v-000280,,
SARA040620MMEQSF45,v-000280,,
GACL000402FSUFLG17,v-000280,,
BAPE011109FALZDT34,v-000281,,
BUVS060905FDUZVE85,v-000281,,
PEFA030506FVJREA89,v-000282,,
ARDE030528MTUMMK26,v-000282,,
BEFD020307FBUAGW12,v-000282,,
ANHC840814MBNJXL75,v-000283,,
NAMJ641021MDVBSQ06,v-000283,,
RAHA000525FJVGTH52,v-000284,,
GAAM860705FGBGRP52,v-000284,,
LUOR990127FMOMGR06,v-000284,,
VIHM010427MSGNSH95,v-000285,,
PEAJ000109MGJRUK25,v-000285,,
ANPM010227MJHRYM36,v-000285,,
CAAM801001FQAIUX16,v-000286,,
CHMW640915MVHFPK32,v-000286,,
BEPM010120FTTDVV14,v-000286,,
RAGL040205FNGYCU80,v-000286,,
LUJM020130FTTICJ97,v-000287,,
MARJ030309MAUTXI45,v-000287,,
VAGB020622MTONQS62,v-000288,,
ORSM020819FZHYXB38,v-000288,,
PETA040112FBMFRW18,v-000288,,
MAHN820127FGMOTZ18,v-000288,,
RIML030919FJARBN06,v-000289,,
NASJ050216MBQDBH72,v-000290,,
HEDE070322MBSIHD06,v-000290,,
POAH020109FCKEOK45,v-000291,,
ORCJ000301MDVWZS31,v-000291,,
TAEJ080804FQJPAW87,v-000292,,
DUBA000723MGOGEW96,v-000293,,
GASJ010925MTFFIT02,v-000293,,
MIDM500213MMFQBB97,v-000293,,
ESMN601120MGITIZ34,v-000294,,
DABC010913FDXLGQ30,v-000294,,
TOTH810328MTDXRT65,v-000294,,
MEEJ550227MHLNKK29,v-000294,,
RODI870908FQVFDS28,v-000295,,
ROVM050106FCYVCB49,v-000295,,
FAVF660925MCKYMA28,v-000295,,
GAGL030802FCOAFX93,v-000296,,
FLHC640721MCLBES03,v-000296,,
NOCG030512MGFKDC85,v-000297,,
CRIS021014MGEBKQ17,v-000297,,
GADS770610FMJPMD80,v-000297,,
BLTJ750402MVVBNA74,v-000297,,
PEGJ860110MCFLUN30,v-000298,,
HESK810828FAOLJA17,v-000298,,
CEGJ810303MAFSBM41,v-000298,,
CEME010212MNUMVU60,v-000299,,
LOGB590718FDETDJ14,v-000299,,
AYSV810327FBWRUT06,v-000299,,
GOBA560205MACZNW81,v-000300,,
RAPA020705MGTVXY01,v-000300,,
GONE040606FOKVOZ99,v-000301,,
ARBA550713FMENUG32,v-000302,,
MAMR790228MJCCBR54,v-000303,,
MAGJ050207MCWHCD09,v-000303,,
GUSL000412MDCDYU70,v-000304,,
MONV040516FTCEYP30,v-000304,,
MAAJ800927MQCGJT32,v-000304,,
HEMG770403FNKHDJ75,v-000304,,
VAVR011111FTCKTJ51,v-000305,,
ROPJ770313MTIBRI29,v-000305,,
NUDA990722FOYVLD37,v-000306,,
GUTB030418FVSWJS98,v-000306,,
SACA790522FZVEKD27,v-000307,,
FLSJ991106MCTEUY42,v-000307,,
ABGL040815MYUSGA52,v-000308,,
MADA050203MGECQG15,v-000308,,
MOPJ740119MSWHWH48,v-000308,,
MOSH770413MOAPYE05,v-000308,,
ROAA000511FCQAXZ31,v-000309,,
MERJ010617FPMPHO26,v-000309,,
FLRL050730FVWGGX04,v-000310,,
SELJ030405MQXUDE74,v-000310,,
MAPC010323MZTZAV52,v-000311,,
AGNR041025MYIZER73,v-000311,,
CUEO050811MCZIDU12,v-000311,,
DELA031007MDAFMR20,v-000312,,
GACM020206FCUQTF99,v-000312,,
BAPM630803MNYMMC45,v-000312,,
LARW820924MPXLMV11,v-000312,,
SARF050305FQHOMM39,v-000313,,
SAPR041130FCRAHH29,v-000313,,
CARA040219FCSJFK30,v-000313,,
ROCJ590427MMQJCY34,v-000314,,
GOOA040402FPIFRW43,v-000314,,
FESJ040422MBKYLU41,v-000315,,
MEES030608MSUMLU43,v-000315,,
PECM011106FCHFUU73,v-000315,,
DELA780225MNNORY47,v-000316,,
RICG990508FMCBVJ48,v-000316,,
ZEHR830212MMGHPG64,v-000316,,
GIOM020530FJHFBO12,v-000317,,
BACS000821MNADWK73,v-000317,,
ZAGJ040521MBZNSS17,v-000317,,
VEHA000809FCTPVX02,v-000318,,
LOMM781015FMPFDV63,v-000318,,
LOVC010315MSDQWN20,v-000319,,
SOGJ020312MNRYBT04,v-000319,,
LOCE060702MHEQSR85,v-000320,,
MOGB000127MCUQLR27,v-000320,,
FLCS020823MCOWFV19,v-000320,,
AYGS020522FCVNCH89,v-000320,,
SACA001101MAFUHB17,v-000321,,
MEGS030403FCRPRK41,v-000321,,
GOIJ000317MNNNMU30,v-000322,,
LEVJ040806MBUYAW62,v-000322,,
SAPR810619FNBRRE02,v-000322,,
POSL760713FHQXES53,v-000323,,
MOMJ040129FYRZJX11,v-000323,,
REVG820804FQYMJN31,v-000324,,
LOEM030220MTRFDB78,v-000325,,
ROSD060228FHBETS40,v-000325,,
VIGJ020526MMSRLM94,v-000325,,
ABNJ040310MCBYKH79,v-000325,,
GOHL780410FBCFGL18,v-000326,,
GAAE020528MHZUQP50,v-000326,,
CAVP010528FCYKNC05,v-000327,,
LOGL820112FPMDFV33,v-000327,,
MASV800511MCHRJY49,v-000327,,
GUOE010902FDREGZ90,v-000328,,
NUPY060506FTCVDB65,v-000328,,
ANGC050411FZMFIO74,v-000328,,
VEGK030301FJIWGS48,v-000328,,
GUMJ781017MSPCEV42,v-000329,,
FILY031008MYIMWK62,v-000329,,
VAEC990327MPJCHN43,v-000329,,
NUEM020115FQGFNW04,v-000330,,
SAGA591027FCBAHL51,v-000331,,
SCMA040526FTBWUB32,v-000331,,
REZL001007FJDENA53,v-000332,,
RURG820712MTEIQQ46,v-000332,,
DELB610111FCZHNO47,v-000333,,
FRTJ990430FATSJJ13,v-000333,,
MORL040806FCSKTT18,v-000333,,
JIRA030919FSGBXT58,v-000334,,
ARGF990516FOKIFN28,v-000334,,
CURL610808MDCDGV77,v-000335,,
HEOL980112FMCICK36,v-000335,,
CAMB050325MGSXNJ83,v-000335,,
BAEW570203FBQTKN30,v-000335,,
CHPA590314FTMOEH63,v-000336,,
DEAK550103FTJLZO59,v-000336,,
CAGL800129MDQUGK50,v-000336,,
ESHJ550702MVKZMP48,v-000337,,
ALEE030621MVZGHB00,v-000337,,
SIML770916MZRUYS98,v-000338,,
HETH010915MHDIGG66,v-000338,,
META810612FMNRBJ09,v-000339,,
RALJ830125MYLPHN55,v-000339,,
DUVL020827FSDQTQ77,v-000339,,
AGCL021117MCWLOO74,v-000340,,
FUNC020222MTPRCL46,v-000340,,
GUZJ020805MVDONE43,v-000340,,
ZUMG000714MMSYRC47,v-000340,,
DEPM030625FMHSDI58,v-000341,,
ANCW020803MAGZJP02,v-000341,,
SASG040126MMYUXT28,v-000341,,
VAAM080129MSXHFZ58,v-000342,,
LOLC820920MAOVVY92,v-000342,,
ROTL751122MSDUXO81,v-000343,,
JIAI790408MMRMVB41,v-000343,,
FERM651023MCLOVJ72,v-000343,,
CAGD831109MDXCQY08,v-000344,,
RAHE030726MALTFI68,v-000344,,
COFP760910FSPGUI57,v-000344,,
PELR000818MCSKYS54,v-000345,,
BUGC750507MSLKAY41,v-000346,,
RAGR730618FTDWOH10,v-000346,,
SUMA040712FOMHES92,v-000347,,
CRSJ030706MCXHQX59,v-000347,,
RAAN600129FCKPMN21,v-000348,,
MADC050909MTPBNT03,v-000348,,
ROFO790902MQPKKB99,v-000348,,
BOOE020103MVZAGD64,v-000348,,
ROCR040727MNJUVV48,v-000349,,
MOGS560902FQHMOD16,v-000349,,
VIPR010826MAOETC57,v-000349,,
VAGJ030819MSDWEK51,v-000350,,
ALEV021024MBXBCD02,v-000351,,
MAGH030408MZPFXT88,v-000352,,
HEVR030407FNNPKI86,v-000352,,
CRMM030202FQZZES51,v-000352,,
MERO771110MNPTRU10,v-000353,,
ZALM010925FYTCOT88,v-000354,,
VATS000812MYVBCS04,v-000354,,
JALV020317MBLMQL49,v-000355,,
CACJ000219MCSVAR70,v-000355,,
BAAM800909MQTZWX47,v-000355,,
PIFF031101FGTZEF62,v-000356,,
GORA990814MCIBIQ79,v-000356,,
LOTM740530FCRGOQ54,v-000357,,
PAMM070216FTDDJF24,v-000357,,
AGZL030921FSFGLP62,v-000357,,
MIBE020215MYAPRJ85,v-000358,,
VEFN010112FDKSLE30,v-000358,,
BAAO810105MTPVDN63,v-000358,,
MOTM840428FGACUK62,v-000359,,
RIAF790124MDXNWQ29,v-000359,,
VAGG040209FBAFJU72,v-000360,,
CRGY990206FMILAG85,v-000360,,
CHGV040127MAEKZZ38,v-000360,,
AGBM020522FARVYC88,v-000361,,
ELHN970206FMYZGD37,v-000361,,
GOBJ020202MYHNGP40,v-000361,,
HERI650402FDZFGI23,v-000362,,
COTM051129FVRZOR66,v-000362,,
INLS021023FYZFMT43,v-000363,,
TARD610801FJBASI20,v-000363,,
SACJ030627MHMJOH74,v-000364,,
NOCJ050804MTBVLX68,v-000364,,
ESOG000503FNJEDZ45,v-000365,,
CRGE760213MNQWCL45,v-000365,,
SAMC050211FYOIVX54,v-000365,,
OCGS801015FCIXPR54,v-000365,,
TEMA021110MMGLYO96,v-000366,,
LEMM811029MSOAXB93,v-000366,,
PERM040305FMCFNO12,v-000366,,
PEEE020327MHEZQJ51,v-000367,,
RAMC030504MBQHHE68,v-000367,,
ALRJ701002MTRASB48,v-000367,,
MAMJ010812MTYQMF37,v-000367,,
MOVM800620FCUSFK49,v-000368,,
ALDG800116FSYEFN29,v-000368,,
HEGI010315FCPZXI79,v-000368,,
ALHF030417FDZNHJ16,v-000368,,
VECA021012MCQQLX09,v-000369,,
MAMA810828FTUCDM53,v-000370,,
DERE030623MMDNER67,v-000370,,
LOCH031029FNVWWL97,v-000370,,
HECJ820116MSDPFE06,v-000371,,
MALM630228FCVJAK73,v-000371,,
DELJ600324MCOHZF47,v-000371,,
GOSS030104FJATDL21,v-000372,,
GOYF010524MAEYOU16,v-000372,,
MELJ010103MMXEQA66,v-000373,,
CRBJ850522MMDORS39,v-000373,,
LEGH010922MCRGSU63,v-000374,,
ANDE030312MDSFXO47,v-000374,,
MOHL051028FGSXTI55,v-000374,,
MOHN040816FGKMZV73,v-000375,,
RUJN000124MBDUFX75,v-000375,,
ROCR841104MQQRFG28,v-000375,,
CAJC011127FGKNYZ39,v-000375,,
TODM030929FGYBTG49,v-000376,,
SAHA030304MYMKLY97,v-000376,,
ALHE000301MBXIRR21,v-000377,,
VEBV810712MGDMVK99,v-000377,,
HEFC041115FBFKVB03,v-000377,,
UCGA050730FHFWDR12,v-000378,,
MOAD810601FSRDWA96,v-000379,,
DEHP010713FNVXIU20,v-000379,,
HEMN040920MMRXZX88,v-000380,,
CROK020924FSCPHQ75,v-000380,,
COSC781002MOVRAE58,v-000380,,
ESRP070928FTOUOJ75,v-000380,,
BASJ990630MBOHQZ83,v-000381,,
JIBG020423FQSYYO71,v-000381,,
DAHF560618FHUQUK50,v-000381,,
DIRR000815FBBAKS57,v-000381,,
SEHM030910MMWYPB86,v-000382,,
GUFJ620419FSHJAK69,v-000382,,
GAPM780315FCPEXN20,v-000383,,
HURR000409MVCCSS60,v-000383,,
LATA030814MZFLDH12,v-000383,,
GUPE021122MQKZTT85,v-000384,,
LOLM020322FMVQYW06,v-000384,,
PERJ001104MGYFWJ87,v-000384,,
AGPM001024FBKZCL80,v-000385,,
DEAD731120MMGJJN02,v-000385,,
LUCL030406MMYDQV82,v-000386,,
RUAJ030928MNQICG50,v-000386,,
ANMM061126MQDWJZ67,v-000386,,
DISA000715MGVXYU93,v-000387,,
ALMK620128FCFBKB61,v-000388,,
SEVS010809MYHPGV40,v-000388,,
CHRD030506MZKTHJ30,v-000388,,
DERL030815FHUETB25,v-000389,,
MEGR740801FTBNPM08,v-000389,,
ORGF970103FOYZUU22,v-000390,,
SAEO010602MZFIWU35,v-000390,,
GUVM010419MYBZSM46,v-000390,,
ZUCR040322MGZAZH10,v-000391,,
UVSM640722FNWZXO07,v-000392,,
GUSC040312FTGVUH22,v-000392,,
MARM820613FGDWSK59,v-000393,,
TEVM030725FCSPOQ06,v-000394,,
ALGG041124MTLBGU44,v-000394,,
VIZI070730MJCJIP85,v-000395,,
ALMC801002FSKDCN98,v-000395,,
JAHF810426MSLQJY01,v-000395,,
MOSI020303FMAUTF63,v-000396,,
PECH850129MQBIUM11,v-000396,,
CHAJ030918MTSKDB80,v-000396,,
DERM000723FSQKFP93,v-000397,,
SOBJ060115MCLRIN25,v-000398,,
CACH820119MTOJTC64,v-000398,,
BAPE660811MARNRR52,v-000399,,
IGVL720506FALXDV37,v-000400,,
PIRE040926MCQCKV29,v-000400,,
RACH800226MTSWIH18,v-000400,,
GUBB040303FGZVSF13,v-000400,,
GOGC000506MTLZXM59,v-000401,,
SARP560810FCLZNS81,v-000401,,
GAPK760112FSASHI62,v-000402,,
TRRM590108FTVECH99,v-000402,,
SANA540626MQEOAV71,v-000403,,
GOME060718FCUYGU47,v-000403,,
FUTM050511FYHJHL66,v-000404,,
ORAM050506FHWMME41,v-000404,,
COHM580309MQASDR15,v-000405,,
LEMM040603FMNJOO47,v-000405,,
GAPJ590813MTBRTN41,v-000405,,
DUHM781024FJOXXW75,v-000406,,
PORE020720MMBION90,v-000406,,
NAGA041115FCWBQM49,v-000406,,
BAGG040623MMYIJG22,v-000406,,
HEDM800424FGBAYS74,v-000407,,
CAPR000128FGOJNT75,v-000407,,
TEMA830315MTYTJP77,v-000407,,
PETM840718FCOANM72,v-000408,,
ESCA780228FCHSWT59,v-000408,,
MOHM610424FGITYB95,v-000408,,
VIVM080521MJCEJD99,v-000409,,
SEMR050521FHOXZS36,v-000409,,
GOHR040823FBGIXV02,v-000410,,
CHDN810908FSPKJD80,v-000410,,
FLRJ000404FNGRIJ51,v-000410,,
DUTG040316MCRXVB52,v-000410,,
YAOJ990618MCVLXF59,v-000411,,
GOLM020823FYZOSX91,v-000412,,
CAMA820530FTMRSW45,v-000412,,
RUTC600218FYFNEM67,v-000412,,
PRBJ040710MNXLYG86,v-000412,,
LAJC830328MTDLVL63,v-000413,,
COJR020616MQIAMM51,v-000413,,
NICA610325FTOGMH58,v-000414,,
CHAM550730FSEINS35,v-000414,,
LOPL550824FGIRPV77,v-000414,,
RICM560826FDBROX79,v-000415,,
SAGL010127FTHGZM25,v-000415,,
ELUC620728FSPYWS52,v-000415,,
TACL980116FNMWTM26,v-000415,,
GALD030805FZSSIL28,v-000416,,
AVVM000802FBBAOP36,v-000416,,
LUGA561107FPFINT73,v-000417,,
BEAD740106FBGLKL05,v-000417,,
ESME840713MQBODA23,v-000418,,
RASG040103FMYMWR43,v-000419,,
AGVA030924MDBRGE43,v-000419,,
JUJA011127FBKOBA92,v-000420,,
SABB051008FNRCRA27,v-000420,,
AVAM841104MVUBJN98,v-000420,,
LOMJ020328MTDXLU67,v-000420,,
FLLT820822FSTJMG42,v-000421,,
PALM530622FJUISJ99,v-000422,,
BABE620423MBRPBC26,v-000422,,
HEVO061018MAOYPB22,v-000422,,
TOME020513FJVODL04,v-000423,,
REMJ800709MBGTRV43,v-000423,,
GOSE750626MQIBUU72,v-000424,,
LOYJ070927FTYVXM69,v-000424,,
MUHM800901MVZBDK24,v-000425,,
BALO720816MSYGUI32,v-000425,,
QUBN000605FZEJYA62,v-000426,,
MEGM810326FMWJFK40,v-000426,,
FUCA530608MCIILA74,v-000426,,
CAMJ540207FTELOU09,v-000427,,
PETE000330MAFQYA16,v-000427,,
SARL040602MMRAXM04,v-000428,,
HECJ040605MZFDFE68,v-000428,,
HEGJ010625MMCSAB35,v-000428,,
RICF060926MVKBAX45,v-000429,,
SARJ000512MSDFUW28,v-000429,,
DIPN020411MTJDPA21,v-000429,,
PITI771106MMZFEZ02,v-000430,,
RIGR060316MGHLDY90,v-000430,,
GOJD740405MBPSHT74,v-000431,,
PEDR040522FGUZJK83,v-000431,,
MAGE060703FPXUXJ65,v-000432,,
RAEA030623MSPTWO02,v-000432,,
PAJR020530MCTVIQ50,v-000432,,
ACRJ030828MDENYU36,v-000433,,
CAMY990406FGALSK03,v-000433,,
DICG601006FSKLQY40,v-000433,,
JIGA010114MTKLYL44,v-000434,,
IBMC590712FJYZAA85,v-000434,,
ESVG020415MOIUBQ47,v-000434,,
LOCE031018FNIUQL13,v-000435,,
SOPL010524MQSIND82,v-000435,,
BACB051124MBJLQM15,v-000435,,
ROHJ030627MNLXHW40,v-000435,,
GARI030705FTQZPL52,v-000436,,
ARRA040215MGESWK89,v-000436,,
VAOI790427FMHRDL13,v-000437,,
LUVA001112FYDJOL33,v-000437,,
FIHB040127MBOJNW09,v-000437,,
POGA781001FHQXMK22,v-000437,,
SAHI990510FVMRGK19,v-000438,,
VAJZ610206FCLJDE27,v-000438,,
TELE840125MQTPMD67,v-000438,,
POPM010128FSFBYR15,v-000438,,
ORCA820702FTPEWH95,v-000439,,
MORY011027FYNDAD30,v-000439,,
ARMJ040917MCGKLW52,v-000440,,
NAPE810824MQSZPD24,v-000440,,
CARE590428FGIKEI38,v-000440,,
VEAT020906FBOECM67,v-000441,,
LOSL041029MJCLZQ86,v-000442,,
MAFR761125FPOVHF41,v-000442,,
CHGF020715MCQUNT74,v-000442,,
POCF770527FANDHY50,v-000443,,
ORIG040420FJTYSJ33,v-000443,,
VAEJ011018FQXODT43,v-000443,,
RUPP570916MSMEDE98,v-000443,,
AHMD770813FDGJMG77,v-000444,,
OVGF060226FCMIAN94,v-000444,,
PEAE040414FMZOWR20,v-000445,,
ALFM040217MHRRZV33,v-000445,,
GUMP580413FJAPFP04,v-000446,,
AQFO011020MVZUYV57,v-000446,,
MAAJ020709MPBLGM00,v-000447,,
AGGD030403FBSJSV94,v-000448,,
LOFC800604FSLILF31,v-000448,,
ALRB830517FGHPOI25,v-000449,,
SATA990804MSGQGD74,v-000449,,
MALM770110FTDEBG17,v-000449,,
CABE000815FCKZIF19,v-000449,,
PEOE050516MDXCPA68,v-000450,,
IZRA830408MCXTBV48,v-000450,,
VIPS030222FQBTVV09,v-000450,,
AZGF030918MDVMRC16,v-000451,,
OLPH490825FSSHUD23,v-000451,,
SAMM800824FCRWJR87,v-000451,,
LUNI010414FCFLOD00,v-000451,,
SAEA020912MOEIQP36,v-000452,,
JIAL050306MMSLOV86,v-000452,,
ESPG020825MJXBNG37,v-000453,,
ZACM060524MZANRA08,v-000453,,
ROMR000516MTULIP57,v-000454,,
MACM620927FBCWCL43,v-000454,,
BELJ010607MTLIND70,v-000454,,
JICR630711FZEIYL29,v-000455,,
ROGA020411MQBIXX10,v-000455,,
GICE030325MNUYOU88,v-000455,,
MAHA040915MSBIDZ32,v-000455,,
RARM000114FSSXNJ90,v-000456,,
AGPS010220MMZYLY46,v-000456,,
OJRT000704MPLOXR23,v-000456,,
MEDJ740928MYWUKR41,v-000456,,
TOOC780424FAIDIH62,v-000457,,
CEFM621106FCTMFQ59,v-000457,,
ELGM030424FYKCHB59,v-000457,,
FLMH061026MMCKOG75,v-000457,,
ARMA040922FAZTQG12,v-000458,,
MOZJ860724MCCRYM86,v-000458,,
RISA871012MGHWZO26,v-000459,,
ALEG050520MZGXBR45,v-000459,,
COBS790110MBXXDG44,v-000459,,
CEGJ021013MCOCCK88,v-000460,,
MAMF000316MQFYXZ85,v-000460,,
GACA020114FNWXUH69,v-000461,,
SECO670821MOTJRI49,v-000462,,
OCMC810907FBLHNE05,v-000462,,
GACL040319MNILKK49,v-000462,,
JUDE010213FTXAQV01,v-000462,,
PEMJ010413MCQALL15,v-000463,,
DESN790414FJZRJF53,v-000463,,
OBSE050924MSAZYU96,v-000464,,
JIRM030626MBZSZI60,v-000464,,
RIGM581026FCGFNH97,v-000465,,
DOSR840321MTJIUJ61,v-000465,,
GALE051028FGYYRP29,v-000466,,
ORCG741019MCVLHB27,v-000466,,
TROL020213FHGQIQ62,v-000467,,
VAGA010921FVJGTP15,v-000467,,
ARHC020223FSCDOD52,v-000468,,
BEMM600302MNNBJS82,v-000468,,
ROPI031104MPSRMX42,v-000469,,
PAPV050414MCWHRN73,v-000469,,
HEGV001008MMCLUK11,v-000470,,
ATCE771123FHGPIV47,v-000470,,
HEAW050130MMGZYK71,v-000470,,
ONAR610702FMVOOQ54,v-000470,,
NACL001028MSNZRT48,v-000471,,
LOHM980825MMTCBU85,v-000471,,
BALS030314FSUNDS87,v-000472,,
LOTG840524MBOYMC45,v-000472,,
SAMJ860619MOZPGE60,v-000472,,
VIBC040710MTOHBT93,v-000473,,
HENZ011015FYGIWM18,v-000473,,
DETJ011113MCIMSN43,v-000473,,
MAAL980221FYFZGE91,v-000474,,
SAGH580828MSGUZQ47,v-000474,,
LUVC040830FBBTEH58,v-000474,,
MORE030626MOWVPT83,v-000474,,
HIDL050328FSCFCQ36,v-000475,,
ALMB620709FHNVPL86,v-000475,,
COHA050417MJUSCQ75,v-000476,,
SIGA010504FBUYZX20,v-000476,,
JARJ020723MBMVEH68,v-000477,,
MOBE011116MSNQZM03,v-000477,,
ZALM020817FJXCXX08,v-000477,,
MAAR010311MHJYQP89,v-000478,,
MEEE041110MBMOGF70,v-000479,,
UREJ010307MGSRBY46,v-000480,,
HEJJ020328MYHBWR46,v-000480,,
SAMM620921FQBDMC21,v-000480,,
ROMJ820511FCNAOV18,v-000480,,
RIRR030828FVQXCU51,v-000481,,
PAMC031116FZQKVB16,v-000481,,
MACH010916MNVNIP98,v-000481,,
PRCJ020812MMMEKN41,v-000481,,
NATJ010417MTUMPW47,v-000482,,
DEGM040717FNFXUS45,v-000482,,
PETA800413MVZHDW86,v-000482,,
ORPR040403FTRQHD03,v-000482,,
DESA021010FVWXHG94,v-000483,,
ITVI990302FBEODF21,v-000483,,
ALGB030722MMLVES96,v-000484,,
ESGN000920FAGGTP91,v-000484,,
ARIJ550719MCZHXJ79,v-000485,,
MATG031116MMXEIF93,v-000485,,
RAIP030415MTIXGZ20,v-000485,,
PIRH581004MMSPNL36,v-000486,,
SIMJ781115MPOEPM26,v-000486,,
GAVN030706FSGENM40,v-000486,,
NAPN010315FMJXFQ48,v-000487,,
ROCG010613MBUWOJ93,v-000487,,
SEVZ020424MSEGGC29,v-000488,,
VAMC000809MACDEJ35,v-000488,,
VILG031105FCPHYR77,v-000488,,
SAVE080311FCNWQA07,v-000489,,
SAVA790622MHHVXB68,v-000489,,
LODR720829MBHCCG23,v-000490,,
GAPJ810604MTLZSA73,v-000490,,
HEMM790816FSARPH40,v-000491,,
LOPJ030806MMRRDS32,v-000491,,
SEMG770205FMAMRZ47,v-000492,,
GAMG031013MCAEJS18,v-000492,,
NUCC020913FTVOIY01,v-000492,,
FELG031008MYANND24,v-000492,,
AGRE050509FOSYRD40,v-000493,,
ROFJ801115MQDWBV99,v-000493,,
PERA020713MCPDNC47,v-000494,,
HEGF030214MQKUUS96,v-000495,,
PAJC030916MCHQXR84,v-000495,,
RAGM010412FHYGBT49,v-000496,,
BRBG590822FMGNNA09,v-000496,,
DICS010529FVEEPD97,v-000496,,
DESE010421FZXJUE17,v-000497,,
ROCA030212MBKXWL90,v-000497,,
ALCR030611MQBCCC96,v-000497,,
HURJ040607FPWNKT60,v-000498,,
GOBJ020613MGOSWY57,v-000498,,
GAMJ000926MBLGKC12,v-000498,,
BAER750410MNKZTM88,v-000499,,
PAVM040128FMMBEC53,v-000499,,
CEHJ800127MMBBDB81,v-000500,,
AMGV030814MTXSBU97,v-000501,,
ZAGB801116FTVBNV89,v-000502,,
CUVJ530324MBEIZI91,v-000502,,
HELM011125MCWSEC03,v-000502,,
MOVJ030726MMUSPB57,v-000503,,
VIHJ010112MNBCFP48,v-000503,,
ONFB000715FYIIPX67,v-000504,,
CARM050617FNEYTR72,v-000505,,
MARM021002MCTSWM36,v-000505,,
JIMS060129MVURPE45,v-000505,,
MARJ030916FQTGCC90,v-000505,,
RADA770613MVRCCB03,v-000506,,
MAMA020112MCKLED42,v-000506,,
MAHB010909FJMDXH62,v-000506,,
MARM991116FZSFYW48,v-000507,,
CRMJ690925MCMTPS79,v-000507,,
PEAM040305FQMFNB08,v-000507,,
ROSM030910FTTUCC69,v-000507,,
MOGM980928FGUUNM50,v-000508,,
MOBJ070805MSMRVW93,v-000508,,
MEHA610409MOWFPD83,v-000509,,
IROJ061117MCHPTX48,v-000509,,
VAAC030627MBUXOH64,v-000509,,
CALP021013MOUKUI07,v-000509,,
MOTJ010305MTFEEO25,v-000510,,
VALE020501MSFXVO47,v-000511,,
MOFM000108FCWUHC21,v-000511,,
MOSG000124FDYGYG24,v-000511,,
SOGL780804FAWOSG32,v-000511,,
GOVM050717FMRWSH48,v-000512,,
APRJ790318MBVCHH72,v-000512,,
ROAM020607MAQTOV77,v-000512,,
GAGM580603MCWWNE08,v-000513,,
GADB011120MGEOIW44,v-000513,,
COEJ780208MMMMKR75,v-000514,,
ACZR030719MMBEZW30,v-000514,,
DEPR030611FBHBWF67,v-000514,,
MIVA010626FNWBYR20,v-000514,,
CHVA030627FJSBHV15,v-000515,,
GOOM010409FSYAUT04,v-000515,,
TECC010707MMRULQ66,v-000515,,
FEMS050725FCRSZZ47,v-000515,,
PRSG770410FCVTRL93,v-000516,,
POVJ540426MDJYFD59,v-000516,,
